84105	1998	PH	20
84106	1998	PH	6
84107	1998	PH	117
84108	1998	PH	24
84109	1998	PH	11
84110	1998	PH	1
84111	1998	PH	14
84112	1998	PH	21
84113	1998	PH	59
84114	1998	PH	3
84115	1998	PH	10
84116	1998	PH	4
84117	1998	PH	28
84118	1998	PH	10
84119	1998	PH	28
84120	1998	PH	25
84121	1998	PH	24
84123	1998	PH	4
84124	1998	PH	92
84131	1998	PH	2
84132	1998	PH	200
84143	1998	PH	45
84147	1998	PH	2
84148	1998	PH	35
84150	1998	PH	2
84159	1998	PH	1
84180	1998	PH	1
84190	1998	PH	1
84201	1998	PH	1
84302	1998	PH	11
84310	1998	PH	2
84312	1998	PH	1
84313	1998	PH	1
84319	1998	PH	2
84321	1998	PH	32
84322	1998	PH	1
84332	1998	PH	1
84335	1998	PH	3
84337	1998	PH	4
84341	1998	PH	28
84401	1998	PH	13
84402	1998	PH	1
84403	1998	PH	102
84404	1998	PH	7
84405	1998	PH	33
84407	1998	PH	1
84408	1998	PH	1
84409	1998	PH	10
84414	1998	PH	7
84501	1998	PH	14
84503	1998	PH	1
84504	1998	PH	1
84513	1998	PH	1
84523	1998	PH	1
84532	1998	PH	4
84534	1998	PH	1
84601	1998	PH	20
84602	1998	PH	8
84603	1998	PH	5
84604	1998	PH	94
84605	1998	PH	2
84606	1998	PH	4
84624	1998	PH	3
84627	1998	PH	1
84631	1998	PH	2
84634	1998	PH	5
84648	1998	PH	5
84651	1998	PH	16
84653	1998	PH	1
84657	1998	PH	1
84660	1998	PH	9
84663	1998	PH	3
84664	1998	PH	1
84701	1998	PH	4
84711	1998	PH	1
84713	1998	PH	1
84720	1998	PH	10
84737	1998	PH	2
84738	1998	PH	1
84741	1998	PH	1
84751	1998	PH	1
84761	1998	PH	1
84770	1998	PH	38
84790	1998	PH	11
84000	2003	PA	2
84003	2003	PA	3
84010	2003	PA	8
84015	2003	PA	1
84017	2003	PA	1
84020	2003	PA	5
84021	2003	PA	1
84032	2003	PA	1
84036	2003	PA	1
84037	2003	PA	1
84040	2003	PA	3
84041	2003	PA	9
84042	2003	PA	1
84044	2003	PA	4
84047	2003	PA	5
84056	2003	PA	3
84057	2003	PA	3
84058	2003	PA	1
84060	2003	PA	2
84065	2003	PA	1
84067	2003	PA	2
84074	2003	PA	6
84088	2003	PA	4
84092	2003	PA	1
84093	2003	PA	1
84094	2003	PA	2
84095	2003	PA	2
84097	2003	PA	2
84101	2003	PA	2
84102	2003	PA	6
84103	2003	PA	8
84104	2003	PA	1
84105	2003	PA	1
84106	2003	PA	1
84107	2003	PA	3
84108	2003	PA	5
84109	2003	PA	4
84111	2003	PA	3
84112	2003	PA	2
84113	2003	PA	2
84115	2003	PA	3
84116	2003	PA	1
84117	2003	PA	3
84118	2003	PA	6
84119	2003	PA	1
84120	2003	PA	7
84121	2003	PA	3
84124	2003	PA	16
84132	2003	PA	9
84141	2003	PA	1
84143	2003	PA	2
84148	2003	PA	9
84321	2003	PA	4
84341	2003	PA	5
84403	2003	PA	14
84404	2003	PA	3
84405	2003	PA	4
84414	2003	PA	1
84501	2003	PA	2
84511	2003	PA	1
84513	2003	PA	1
84520	2003	PA	1
84521	2003	PA	1
84525	2003	PA	1
84526	2003	PA	1
84532	2003	PA	1
84533	2003	PA	1
84534	2003	PA	1
84536	2003	PA	1
84601	2003	PA	2
84604	2003	PA	9
84606	2003	PA	1
84634	2003	PA	1
84651	2003	PA	1
84663	2003	PA	1
84701	2003	PA	3
84713	2003	PA	1
84715	2003	PA	3
84720	2003	PA	1
84725	2003	PA	1
84737	2003	PA	1
84759	2003	PA	1
84761	2003	PA	1
84770	2003	PA	5
84790	2003	PA	4
84003	1998	PA	1
84010	1998	PA	3
84015	1998	PA	1
84016	1998	PA	1
84017	1998	PA	1
84020	1998	PA	1
84021	1998	PA	1
84025	1998	PA	1
84032	1998	PA	1
84036	1998	PA	1
84041	1998	PA	5
84047	1998	PA	4
84056	1998	PA	2
84057	1998	PA	4
84058	1998	PA	2
84064	1998	PA	1
84065	1998	PA	1
84066	1998	PA	1
84067	1998	PA	1
84074	1998	PA	2
84088	1998	PA	2
84093	1998	PA	1
84097	1998	PA	1
84101	1998	PA	1
84102	1998	PA	2
84103	1998	PA	5
84104	1998	PA	1
84107	1998	PA	3
84108	1998	PA	2
84109	1998	PA	3
84111	1998	PA	2
84113	1998	PA	2
84115	1998	PA	1
84116	1998	PA	1
84117	1998	PA	1
84118	1998	PA	6
84119	1998	PA	5
84120	1998	PA	1
84121	1998	PA	3
84124	1998	PA	8
84125	1998	PA	1
84132	1998	PA	7
84135	1998	PA	1
84143	1998	PA	1
84148	1998	PA	5
84321	1998	PA	2
84341	1998	PA	2
84403	1998	PA	2
84404	1998	PA	3
84405	1998	PA	6
84430	1998	PA	2
84440	1998	PA	1
84501	1998	PA	3
84511	1998	PA	1
84513	1998	PA	2
84520	1998	PA	1
84533	1998	PA	1
84536	1998	PA	1
84601	1998	PA	1
84604	1998	PA	4
84627	1998	PA	1
84634	1998	PA	1
84651	1998	PA	1
84663	1998	PA	1
84701	1998	PA	2
84713	1998	PA	1
84720	1998	PA	2
84725	1998	PA	1
84737	1998	PA	2
84759	1998	PA	1
84770	1998	PA	3
84790	1998	PA	1
